      1679      1226         1         1  2  1  0  0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0
 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000
 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000
 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000
 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000
 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000
 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000
 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000
 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000
 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000
 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000
 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000
 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000
 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000
 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000
 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000
 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000
 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000
 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000
 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000
 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000
 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000
 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000
 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000
 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000
 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000
 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000
 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000
 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000
 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000
 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000
 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000
 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000
 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000
 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000
 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000
 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000
 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000
 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000
 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000
 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000
 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000 0.0010000
